"country","b","signatureAlgorithm","issuer","prime","fieldType","a","publicKeyAlgorithm","exponent","generator","publicKeyBit","cofactor","order","pub"
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"MD","","sha256WithRSAEncryption","C = MD, O = Public Service Agency, OU = MRTD Department, CN = ePassport CSCA","","","","","65537","","","","",""
"JP","3634448247771336670199306880017400","ecdsa-with-SHA384","C = JP, O = Japanese Government, OU = The Ministry of Foreign Affairs, CN = e-passportCSCA","5192296858534827628530496329220095","prime-field","5192296858534827628530496329220095","id-ecPublicKey","","24227955426674796055466887142634272","384","1","5192296858534827628530496329220095","21212849208216211433042364687141366"
"JP","3634448247771336670199306880017400","ecdsa-with-SHA384","C = JP, O = Japanese Government, OU = The Ministry of Foreign Affairs, CN = e-passportCSCA","5192296858534827628530496329220095","prime-field","5192296858534827628530496329220095","id-ecPublicKey","","24227955426674796055466887142634272","384","1","5192296858534827628530496329220095","21280228063192847008658787421284933"
"JP","3634448247771336670199306880017400","ecdsa-with-SHA384","C = JP, O = Japanese Government, OU = The Ministry of Foreign Affairs, CN = e-passportCSCA","5192296858534827628530496329220095","prime-field","5192296858534827628530496329220095","id-ecPublicKey","","24227955426674796055466887142634272","384","1","5192296858534827628530496329220095","22939797023813922267045793277736149"
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"FI","","sha256WithRSAEncryption","C = FI, O = Finland, OU = VRK, CN = CSCA Finland","","","","","65537","","","","",""
"BG","","sha256WithRSAEncryption","CN = CSCA, OU = Electronic Passports, O = Ministry of Interior, C = BG","","","","","65537","","","","",""
"BG","","sha256WithRSAEncryption","CN = CSCA, OU = Electronic Passports, O = Ministry of Interior, C = BG","","","","","65537","","","","",""
"HU","","sha256WithRSAEncryption","C = HU, O = GOV, OU = CRO, CN = CSCA-HUNGARY 2017","","","","","65537","","","","",""
"CZ","","rsassaPss","C = CZ, O = Czech Republic, OU = Ministry of Interior, CN = CSCA_CZ","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"AU","","sha256WithRSAEncryption","C = AU, O = GOV, OU = DFAT, OU = APO, CN = Passport Country Signing Authority","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"CA","","rsassaPss","C = CA, O = gc, OU = pptc, CN = csca-canada","","","","","65537","","","","",""
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21334940966082787629612435089004869"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24882886397733797663835884775816441"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24753379367516424895023828924454219"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23699023477707129360912786614780808"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21363748140354513961850850211532440"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21318367564132144474519870244684051"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24867193079036890949508844427530916"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21258893477573772931216253161682172"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24343879528936201833533930097729541"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25526139921941860096724101450209233"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21651062297057170341052676462802537"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22864812273816050704469065829000464"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24044284710637946242928450726152585"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23723122967851893281349866485585055"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22823087603767669541723814046097635"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25753711265615907843123252553163584"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25161613348310965949173553015498439"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21375771055632227911189929316358253"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23203277630072387272020430764119076"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22858709462954238826230816683172011"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24264219582656739020773768054308064"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23227688468222188142631461092466309"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23970628585166305857999604607849860"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25171711791147169719824206079034490"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22942307311367675440302819971881468"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24058672995839712269042496342030205"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23899461850307809898397843457656233"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23003040676593947876113757186574575"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25306697935057742341423418179910451"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","20900427161536444199267440319656130"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24714306985431000682097243634436837"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24824989632394750644682630825671599"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23954341884378293867350633455847345"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25153500856522849831736220852833717"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21753320727693101600359471267559117"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24141150153155542954522065222944277"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22967905023058521486951839837109114"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22561005570165003296189179411070794"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23997563224182880650941289289598852"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21756720385450095690158380456188233"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22781458717528111113705664736560518"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22115228198967388106239589512228412"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","24075184586860094865259029387187895"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","21487787639513488010633442643133218"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22796849028408527852043610091839836"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25695418258253596508388318318243567"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","20891609457577730393035193628357340"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25262546466898381941575954720924038"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25013566845831032178436455095061704"
"GB","471326900516826909689933204200790150","ecdsa-with-SHA256","C = GB, O = UKKPA, CN = Country Signing Authority","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","22562567417812425190145070813927149"
"NZ","471326900516826909689933204200790150","ecdsa-with-SHA256","C = NZ, O = Government of New Zealand, OU = Identity and Passport Services, CN = Passport CSCA","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","25591900350973705615153990485756634"
"NZ","471326900516826909689933204200790150","ecdsa-with-SHA256","C = NZ, O = Government of New Zealand, OU = Identity and Passport Services, CN = Passport CSCA","5192296857325901809197342131224576","prime-field","5192296857325901809197342131224576","id-ecPublicKey","","22941292485458317228552949927863204","256","1","5192296857325901809197342131224575","23627375059576518791843888598225414"
"SE","","rsassaPss","CN = Swedish Country Signing CA v2, O = Polismyndigheten, C = SE","","","","","65537","","","","",""
"IR","","sha256WithRSAEncryption","C = IR, O = Ministry of Interior, OU = Police CA Center, serialNumber = 02, CN = CSCA-Islamic Republic of IRAN","","","","","54007","","","","",""
"IS","","sha256WithRSAEncryption","C = IS, O = Thjodskra Islands, OU = Country Signing CA, SN = 6503760649, CN = Ferdaskilriki - Island - G3","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"TM","","sha256WithRSAEncryption","C = TM, OU = SMST, O = GOV, CN = CSCA-Turkmenistan","","","","","65537","","","","",""
"CN","201776733434489749965868135301764988","ecdsa-with-SHA256","C = CN, O = Hong Kong China, OU = Immigration Department, CN = Hong Kong China Country Signing Certificate Authority","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","23198730152559957862682960374009283"
"KR","","rsassaPss","C = KR, O = Government, OU = MOFA, CN = CSCA-KOREA","","","","","3","","","","",""
"KR","","rsassaPss","C = KR, O = Government, OU = MOFA, CN = CSCA-KOREA","","","","","3","","","","",""
"KR","","rsassaPss","C = KR, O = Government, OU = MOFA, CN = CSCA-KOREA","","","","","3","","","","",""
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","23046723471608548443735378915426409"
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","23288691166505914384196282896671665"
"AE","201776733434489749965868135301764988","ecdsa-with-SHA256","C = AE, O = MOI, OU = EPASS, CN = UAE CSCA 01","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","21356808291389119399334571549712859"
"CZ","","rsassaPss","C = CZ, O = Czech Republic, OU = Ministry of Interior, CN = CSCA_CZ","","","","","65537","","","","",""
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","23817641958805586376291763861016174"
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","23250186439492520902258521115460148"
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","22810398953455083750755488617918051"
"TH","201776733434489749965868135301764988","ecdsa-with-SHA256","C = TH, O = Ministry Of Foreign Affairs, OU = Department of Consular Affairs, CN = Thailand CSCA","3447640682523525162558685084425603","prime-field","650863273749248863828999739875097343","id-ecPublicKey","","23605134358178844768668281706904705","256","1","3447640682523525162558685084425603","24086509758681363602367595803471535"
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
"CN","","sha256WithRSAEncryption","C = CN, O = Chinese Government, OU = Ministry of Foreign Affairs, OU = China Passport CA, CN = China Passport Country Signing Certificate","","","","","65537","","","","",""
